player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Travis Benjamin,7100,WR,CLV,1,0,,,100.0,,,0,0,0,,8,,60.0,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Omar Bolden,7101,CB,DEN,4,0,2.2,80.0,97.7,10.0,8.0,0,0,0,0.0,10,67.6,69.0,78.3,60.0,60.0,81.5,0,13,0.0,0,0,1,86.7,4,42,43,3,7,5,0,24,18,0.6,6.0
Nigel Bradham,7105,LB,BUF,14,6,2.7,70.8,90.1,11.6,8.2,2,0,2,4.2,4,67.2,65.2,16.1,83.5,60.2,72.5,1,19,13.6,6,2,7,72.9,34,420,466,13,32,48,0,236,203,0.6,6.9
Robert Turbin,7106,HB,SEA,1,0,,,100.0,,,0,0,0,,29,,60.0,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kyle Wilber,7113,LB,DAL,16,0,6.2,63.6,67.3,9.1,5.8,0,1,1,9.1,9,62.5,58.6,78.3,56.5,55.5,54.9,0,18,12.5,1,1,0,80.1,7,72,107,4,7,11,0,66,38,1.0,9.4
Coty Sensabaugh,7115,CB,TEN,13,0,8.7,69.4,96.8,8.7,6.0,0,1,5,8.1,31,56.3,56.4,87.6,87.9,46.6,33.2,0,34,18.9,7,5,2,90.9,43,392,405,11,30,62,0,461,222,1.2,10.7
Keenan Robinson,7119,LB,WAS,13,4,5.2,61.2,85.5,13.2,8.1,1,1,1,2.0,32,55.9,57.1,64.5,74.0,53.5,75.8,1,22,10.5,4,1,4,65.4,30,417,488,17,30,49,0,245,145,0.6,8.2
James-Michael Johnson,7120,LB,KC,13,2,3.2,79.2,94.9,9.4,7.4,0,0,1,4.2,16,59.0,45.4,57.8,63.7,38.7,69.9,0,16,6.3,1,1,0,129.3,19,187,197,5,13,24,3,133,105,0.7,7.0
Brandon Boykin,7123,CB,PHI,16,1,8.6,63.6,97.7,9.3,5.9,2,1,9,13.6,24,73.7,73.5,84.6,43.3,69.6,76.4,1,30,7.3,3,9,4,77.2,42,420,430,18,37,66,0,450,188,1.2,10.7
Ron Brooks,7124,CB,BUF,8,0,6.1,78.3,98.9,4.8,3.7,0,0,0,0.0,4,60.1,62.5,82.0,56.3,72.9,87.4,0,27,0.0,0,0,2,108.2,18,94,95,9,19,23,1,149,89,1.7,8.3
Jared Crick,7126,DI,HST,16,0,,,0.2,,,0,0,1,,13,68.1,60.8,65.4,56.4,57.1,77.8,0,,0.0,0,1,2,0.0,0,1,429,8,8,0,0,0,0,0.0,
Miles Burris,7129,LB,OAK,16,6,4.2,71.4,87.3,11.8,8.4,1,0,1,1.8,23,29.5,29.4,81.0,48.8,30.9,58.7,0,70,14.0,7,1,3,127.6,40,508,582,13,37,56,5,487,390,1.0,12.2
Mike Daniels,7132,DI,GB,16,1,,,0.3,,,0,0,0,,12,56.1,69.7,50.6,62.3,74.0,50.9,0,,33.3,1,0,3,0.0,0,1,377,6,1,0,0,0,0,0.0,
Tahir Whitehead,7135,LB,DET,15,7,4.2,74.2,89.6,8.5,6.3,0,0,2,3.2,11,58.4,61.1,30.5,54.2,68.7,65.1,2,24,4.3,2,2,3,87.2,46,422,471,11,38,62,1,466,295,1.2,10.1
Robert Blanton,7136,S,MIN,15,9,12.3,58.3,97.5,36.0,21.0,2,0,1,4.2,18,60.0,72.5,89.1,64.8,90.6,91.8,1,44,2.2,1,1,3,88.9,14,542,556,6,36,24,1,240,55,0.5,17.1
Tank Carder,7141,LB,CLV,3,0,-3.0,100.0,33.3,1.0,1.0,0,0,0,0.0,8,60.0,49.7,91.4,59.4,52.9,69.9,0,34,,0,0,0,118.8,1,1,3,0,0,1,0,34,37,34.0,34.0
Shaun Prater,7149,CB,MIN,2,0,,,100.0,,,0,0,0,,18,62.2,62.9,69.3,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Jack Crawford,7151,ED,DAL,6,1,1.0,100.0,2.4,2.0,2.0,0,0,0,0.0,9,60.8,51.4,39.2,63.3,45.7,73.5,0,12,0.0,0,0,1,156.3,1,2,84,2,1,1,1,12,11,6.0,12.0
Terrell Manning,7155,LB,NYG,1,0,,,100.0,,,0,0,0,,21,60.0,59.9,61.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jonathan Massaquoi,7156,ED,ATL,15,0,-4.0,100.0,21.5,37.0,37.0,0,0,0,0.0,2,62.5,68.6,82.0,68.3,62.4,54.3,0,1,14.3,1,0,0,79.2,1,38,177,4,6,1,0,1,5,0.0,1.0
Darius Fleming,7157,ED,NE,2,0,6.0,100.0,66.7,10.0,10.0,0,0,0,0.0,19,66.3,69.8,70.5,53.9,68.8,80.0,0,10,0.0,0,0,0,108.3,1,10,15,0,1,1,0,10,4,1.0,10.0
George Iloka,7159,S,CIN,16,7,16.0,38.7,96.5,51.8,20.1,0,2,6,19.4,7,67.9,71.8,67.9,83.2,77.2,67.0,3,29,10.8,4,6,2,18.4,12,664,688,2,26,31,0,176,64,0.3,14.7
Asa Jackson,7161,CB,BLT,7,1,9.6,69.8,97.6,6.3,4.4,0,0,0,0.0,3,35.9,33.6,84.7,50.0,30.6,40.8,0,30,8.7,2,0,0,106.6,30,200,205,5,20,43,2,319,142,1.7,10.6
Jeremy Lane,7164,CB,SEA,5,1,8.2,66.7,91.4,9.3,6.2,0,0,2,9.5,29,71.8,67.9,81.6,46.0,48.1,73.4,0,25,15.4,2,2,1,77.7,14,139,152,5,10,21,0,101,41,0.8,7.2
Keith Tandy,7166,S,TB,5,0,17.3,33.3,100.0,35.0,11.7,0,0,0,0.0,30,80.5,82.7,78.1,,60.0,81.1,1,5,0.0,0,0,0,2.8,1,36,36,0,3,3,0,5,1,0.1,5.0
Trenton Robinson,7170,S,WAS,7,3,13.0,70.0,98.7,10.4,7.3,0,0,0,0.0,32,65.4,63.3,81.0,59.0,51.7,74.4,1,54,0.0,0,0,0,72.9,7,75,76,2,6,10,0,126,38,1.7,18.0
Winston Guy,7171,S,JAX,4,0,8.8,81.8,99.3,14.6,11.9,0,0,1,9.1,15,39.4,33.9,0.0,87.8,46.3,28.2,0,43,42.9,3,1,2,149.1,9,140,141,1,4,11,1,148,55,1.1,16.4
Isaiah Frey,7173,CB,TB,11,5,3.5,75.0,94.1,8.1,6.0,0,0,1,4.2,30,52.5,54.1,82.2,43.9,72.0,61.5,0,22,11.8,2,1,2,125.3,18,159,169,2,10,24,2,190,133,1.3,10.6
Josh Bush,7176,S,DEN,1,0,17.0,0.0,100.0,,12.0,0,0,0,0.0,10,71.2,76.3,70.1,,60.0,77.3,1,,,0,0,0,0.0,0,12,12,0,0,1,0,0,0,0.0,
Danny Trevathan,7177,LB,DEN,3,0,1.4,71.4,84.8,11.0,7.9,0,0,0,0.0,10,47.9,53.2,77.8,47.7,69.1,82.6,0,17,0.0,0,0,0,99.1,5,56,66,1,3,7,0,63,71,1.1,12.6
Emmanuel Acho,7189,LB,PHI,12,3,3.5,66.7,77.9,24.5,16.3,0,0,0,0.0,24,61.2,59.2,84.8,52.5,58.8,62.5,0,68,18.2,2,0,0,109.7,4,106,136,1,6,6,0,96,82,1.0,24.0
Billy Winn,7190,DI,CLV,13,1,-7.0,0.0,1.4,,4.0,0,0,0,0.0,8,67.5,56.5,56.6,48.0,62.2,61.8,1,,25.0,2,0,2,0.0,0,4,290,3,5,1,0,0,0,0.0,
Nate Ebner,7193,S,NE,6,1,2.8,75.0,90.3,8.0,6.0,0,0,0,0.0,19,71.1,72.4,76.9,53.0,60.0,79.7,0,14,0.0,0,0,0,88.5,3,28,31,2,3,4,0,23,21,1.0,7.7
Audie Cole,7195,LB,MIN,6,0,3.3,78.6,96.5,4.8,3.8,0,0,1,7.1,18,92.2,92.5,71.5,58.5,79.3,51.7,0,22,20.0,2,1,0,91.1,11,55,57,6,8,14,0,82,53,1.5,7.5
Scott Solomon,7196,ED,CLV,8,0,,,4.7,,,0,0,0,,8,55.7,69.6,52.8,64.3,71.3,65.5,0,,0.0,0,0,1,0.0,0,5,106,3,1,0,0,0,0,0.0,
Alfonzo Dennard,7208,CB,NE,6,3,11.4,68.2,97.3,8.7,6.0,1,0,1,4.5,19,43.5,44.4,15.7,51.9,63.2,32.1,1,37,23.5,4,1,3,111.2,15,142,146,2,10,22,2,216,90,1.6,14.4
Nate Stupar,7214,LB,ATL,1,0,,,100.0,,,0,0,0,,2,60.9,66.9,66.5,,60.0,75.2,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Greg Scruggs,7216,ED,SEA,3,0,,,2.1,,,0,0,0,,29,58.1,62.3,78.1,58.4,69.3,28.3,0,,50.0,1,0,0,0.0,0,1,48,0,1,0,0,0,0,0.0,
Cam Johnson,7221,ED,IND,1,0,,,33.3,,,0,0,0,,14,60.0,60.5,71.7,57.8,60.5,,0,,,0,0,0,0.0,0,1,3,0,0,0,0,0,0,0.0,
Antonio Allen,7224,CB,NYJ,14,1,10.5,66.1,95.6,7.9,5.2,1,2,4,6.8,22,50.4,51.8,85.8,69.3,54.3,35.4,0,59,20.6,7,4,4,133.7,39,323,338,11,26,59,8,523,137,1.7,13.4
Terrence Frederick,7228,CB,NO,3,0,9.1,87.5,100.0,7.7,6.8,0,0,0,0.0,20,45.4,49.2,3.3,,75.5,45.6,0,24,21.4,3,0,1,140.1,14,113,113,3,11,16,2,130,29,1.2,9.3
Rodney McLeod,7271,S,SL,16,4,9.5,72.7,96.4,24.0,17.4,0,0,2,6.1,26,71.2,67.1,89.3,36.1,59.0,62.0,2,49,11.8,6,2,1,94.9,24,608,631,10,41,33,2,295,115,0.5,12.3
Michael Thomas,7279,S,MIA,7,1,7.0,50.0,92.1,28.0,14.0,0,0,0,0.0,17,65.0,66.1,79.4,50.3,68.2,82.4,0,20,0.0,0,0,0,80.2,2,58,63,0,3,4,0,35,5,0.6,17.5
Vontaze Burfict,7280,LB,CIN,5,3,3.9,85.7,87.0,9.4,8.1,1,0,2,14.3,7,64.2,61.7,0.0,53.5,75.8,56.7,0,13,22.2,4,2,4,119.0,12,120,138,3,11,14,1,96,56,0.8,8.0
Tashaun Gipson Sr.,7288,S,CLV,11,2,11.2,60.0,97.6,35.3,21.2,0,1,1,5.0,8,79.9,79.2,34.4,57.3,75.7,64.9,6,33,13.3,2,1,2,41.9,12,450,461,4,11,20,0,141,55,0.3,11.8
Duke Ihenacho,7297,S,WAS,1,0,,,100.0,,,0,0,0,,32,60.6,60.9,73.9,,,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Steven Johnson,7298,LB,DEN,11,2,8.3,90.9,94.0,8.7,7.9,0,0,0,0.0,10,42.9,41.7,82.1,75.5,45.8,51.5,0,22,18.2,2,0,1,158.3,10,94,100,2,7,11,2,140,45,1.6,14.0
Robert Golden,7303,S,PIT,4,0,,,100.0,,,0,0,0,,25,61.2,61.9,70.3,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Saalim Hakim,7334,WR,NYJ,2,0,,,66.7,,,0,0,0,,22,71.2,73.5,65.9,60.0,,72.6,0,,0.0,0,0,0,0.0,0,2,3,0,1,0,0,0,0,0.0,
Damon Harrison Sr.,7355,DI,NYJ,16,0,,,0.9,,,0,0,0,,22,60.1,79.1,71.2,53.2,87.1,73.8,0,,,0,0,1,0.0,0,2,229,0,0,0,0,0,0,0.0,
Valentino Blake,7362,CB,PIT,10,2,11.9,66.0,100.0,6.9,4.6,0,0,5,10.6,25,68.0,67.7,83.3,,57.5,77.1,1,35,0.0,0,5,2,112.4,31,225,225,6,28,47,5,324,74,1.5,10.5
Ryan Davis Sr.,7365,DI,JAX,16,0,,,2.1,,,0,0,0,,15,70.0,87.6,83.2,76.9,77.7,50.5,0,,50.0,1,0,0,0.0,0,5,239,9,1,0,0,0,0,0.0,
Leonard Johnson,7385,CB,TB,16,3,6.0,76.1,92.5,7.5,5.7,0,0,1,2.2,30,46.3,48.4,84.6,46.5,70.6,56.5,1,36,12.5,4,1,3,125.4,35,271,293,9,25,46,5,361,203,1.4,10.3
Kelcie McCray,7396,S,KC,12,2,10.0,100.0,82.7,38.0,38.0,0,0,0,0.0,16,61.3,54.5,78.0,41.6,52.5,55.9,0,11,0.0,0,0,0,112.5,1,43,52,0,2,1,0,11,1,0.3,11.0
Derrick Shelby,7400,ED,MIA,15,1,1.7,100.0,7.1,5.7,5.7,1,0,0,0.0,17,47.2,64.9,68.1,55.8,76.4,38.7,1,8,60.0,3,0,2,52.1,3,18,254,4,1,3,0,18,13,1.1,6.0
Jacquies Smith,7401,ED,TB,15,1,,,1.2,,,0,0,0,,30,67.5,61.2,85.0,58.8,52.3,64.0,0,,16.7,1,0,0,0.0,0,4,321,9,4,0,0,0,0,0.0,
Sean Baker,7442,S,ATL,1,0,12.0,0.0,100.0,,4.0,0,0,0,0.0,2,70.9,62.9,74.3,,52.1,29.8,0,,,0,0,0,39.6,0,4,4,0,0,1,0,0,0,0.0,
DeShawn Shead,7450,S,SEA,4,0,7.6,75.0,100.0,7.1,5.3,0,0,2,16.7,29,53.0,54.2,80.3,,66.0,57.7,0,23,14.3,1,2,0,131.9,9,65,65,1,6,12,2,80,60,1.3,8.9
Sean Richardson,7456,S,GB,9,0,13.3,50.0,90.0,15.3,7.6,0,0,0,0.0,12,51.3,58.3,79.1,41.5,81.6,80.5,0,36,25.0,1,0,0,121.9,4,63,70,0,3,8,1,74,17,1.2,18.5
Tyrunn Walker,7459,DI,NO,16,0,,,0.9,,,0,0,0,,20,70.5,75.5,62.2,68.7,70.5,62.2,0,,20.0,2,0,1,0.0,0,2,232,8,8,0,0,0,0,0.0,
Emmanuel Lamur,7561,LB,CIN,14,11,4.6,72.6,86.0,9.5,6.9,0,2,2,3.2,7,59.1,54.9,76.6,52.4,50.7,64.3,2,27,12.0,6,2,1,94.7,45,456,530,16,33,62,3,438,277,1.0,9.7
Eddie Pleasant,7593,S,HST,6,0,4.0,33.3,92.2,44.0,14.7,0,0,1,33.3,13,68.3,72.6,82.4,71.1,61.4,60.2,0,7,100.0,1,1,0,42.4,1,47,51,0,0,3,0,7,9,0.2,7.0
Chris Lewis-Harris,7624,CB,CIN,2,0,,,100.0,,,0,0,0,,7,60.0,61.3,66.2,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Harrison Smith,7641,S,MIN,16,6,10.1,65.0,93.5,21.2,13.8,0,3,3,7.5,18,74.8,87.4,90.1,91.3,92.3,84.5,5,66,9.1,5,3,3,67.9,26,593,634,8,44,40,2,332,147,0.6,12.8
Josh Chapman,7646,DI,IND,16,0,,,0.6,,,0,0,0,,14,58.7,63.3,83.7,44.4,73.4,58.3,0,,100.0,2,0,0,0.0,0,1,173,0,0,0,0,0,0,0.0,
Malik Jackson,7647,ED,DEN,16,0,-1.0,50.0,1.0,4.0,2.0,0,0,1,50.0,10,73.3,80.5,21.8,69.8,84.2,79.5,0,11,16.7,1,1,5,66.7,1,4,413,7,5,2,0,11,14,2.8,11.0
Brandon Marshall,7648,LB,DEN,14,5,2.8,73.6,92.6,10.1,7.4,0,2,5,6.9,10,80.7,76.9,68.6,74.0,65.8,85.9,1,22,3.9,2,5,2,84.3,53,565,610,19,44,72,1,380,300,0.7,7.2
Josh Norman,7649,CB,CAR,13,2,11.4,46.6,99.7,14.0,6.5,1,2,8,13.8,5,72.7,70.5,0.0,57.7,73.9,56.8,2,31,12.9,4,8,6,53.2,27,390,391,5,25,58,1,291,82,0.8,10.8
Corey White,7652,CB,NO,15,0,10.4,68.2,96.9,7.6,5.2,2,0,2,2.4,20,37.7,42.8,59.6,71.8,70.7,47.4,3,73,15.1,8,2,5,94.4,58,470,485,12,45,85,4,703,280,1.6,12.1
Mike Harris,7653,CB,NYG,5,1,5.8,68.0,96.3,8.8,6.0,0,0,0,0.0,21,70.5,68.9,82.7,63.7,49.5,63.4,1,18,17.6,3,0,0,74.6,17,158,164,4,13,25,1,115,76,0.8,6.8
Justin Bethel,7654,CB,ARZ,9,0,8.6,62.5,89.9,15.6,9.8,0,0,0,0.0,1,56.9,58.3,79.6,52.8,71.5,59.7,0,14,14.3,1,0,1,75.0,5,80,89,1,6,8,0,40,8,0.5,8.0
Neiko Thorpe,7716,CB,OAK,8,1,14.1,50.0,100.0,10.0,5.0,0,0,1,12.5,23,63.7,64.6,80.8,,64.1,27.7,0,15,50.0,2,1,0,64.1,4,41,41,1,1,8,0,39,18,1.0,9.8
Chandler Fenner,7721,CB,NYG,2,0,23.0,100.0,66.7,2.0,2.0,0,0,0,0.0,21,43.8,28.0,99.9,,60.0,23.1,0,44,100.0,1,0,0,118.8,1,2,3,0,0,1,0,44,21,22.0,44.0
Cordarro Law,7727,LB,SD,3,0,4.0,100.0,17.8,8.0,8.0,0,0,0,0.0,27,62.8,73.5,77.3,62.7,75.5,76.9,0,14,0.0,0,0,0,118.8,1,8,45,2,1,1,0,14,10,1.8,14.0
Dion Jordan,7785,ED,MIA,10,1,12.0,66.7,26.5,19.5,13.0,0,0,1,33.3,17,80.8,67.3,83.8,56.3,61.1,80.8,0,33,0.0,0,1,0,109.0,2,39,147,4,4,3,0,37,21,0.9,18.5
Barkevious Mingo,7787,ED,CLV,15,1,2.8,76.5,44.1,12.5,9.6,0,0,1,5.9,8,67.3,73.1,60.2,67.0,73.9,45.1,0,22,31.6,6,1,2,82.5,13,171,388,10,12,17,0,68,52,0.4,5.2
Dee Milliner,7790,CB,NYJ,3,1,14.8,58.3,100.0,9.1,5.3,0,0,0,0.0,22,58.3,60.6,80.4,,68.1,60.2,0,80,12.5,1,0,0,128.8,7,68,68,2,6,12,1,145,65,2.3,20.7
D.J. Hayden,7793,CB,OAK,10,2,10.0,68.4,99.7,8.7,6.0,0,3,6,10.5,23,60.0,60.8,52.3,60.0,62.1,66.2,1,48,7.3,3,6,5,121.6,39,371,372,8,36,57,6,475,115,1.4,12.2
Sheldon Richardson,7794,DI,NYJ,16,1,4.0,100.0,9.3,22.5,22.5,3,0,0,0.0,22,59.0,84.6,20.3,75.4,90.4,61.4,0,10,33.3,2,0,7,106.3,2,47,504,10,3,2,0,19,11,0.4,9.5
Star Lotulelei,7795,DI,CAR,14,0,-3.0,0.0,1.5,,4.0,0,0,0,0.0,5,63.0,69.4,86.5,61.5,67.6,76.5,0,,0.0,0,0,0,39.6,0,4,273,5,3,1,0,0,0,0.0,
Kenny Vaccaro,7796,S,NO,15,5,9.9,67.6,88.4,21.8,14.8,0,0,2,5.9,20,58.9,48.5,0.0,57.1,42.3,36.1,2,51,17.4,8,2,8,67.9,23,535,605,8,33,34,0,277,93,0.6,12.0
Jarvis Jones,7798,ED,PIT,7,2,1.5,100.0,22.4,7.5,7.5,0,0,0,0.0,25,48.7,52.2,82.6,52.4,58.8,69.3,0,18,25.0,1,0,0,111.5,4,34,152,3,1,4,0,43,37,1.4,10.8
Eric Reid,7799,S,SF,15,2,14.3,59.3,98.5,31.3,18.5,0,1,2,7.4,28,61.4,64.3,0.0,71.2,81.2,72.7,3,24,20.0,5,2,6,74.2,16,538,546,4,18,27,5,147,42,0.3,9.2
Desmond Trufant,7803,CB,ATL,16,1,13.3,58.7,98.8,11.1,6.5,1,4,9,9.8,2,79.0,81.4,89.1,61.9,81.9,72.1,3,52,7.7,4,9,4,74.0,54,636,644,9,47,92,2,649,202,1.1,12.0
Sharrif Floyd,7804,DI,MIN,14,1,4.0,100.0,0.8,3.0,3.0,1,0,0,0.0,18,59.8,84.2,47.0,70.9,88.1,71.4,0,6,0.0,0,0,2,91.7,1,3,363,9,5,1,0,6,2,2.0,6.0
Bjoern Werner,7805,ED,IND,15,0,3.1,85.7,17.2,6.6,5.6,0,0,0,0.0,14,65.7,63.6,48.7,59.4,67.2,60.0,0,16,15.4,2,0,4,111.3,12,80,464,13,11,14,1,70,42,0.9,5.8
Xavier Rhodes,7806,CB,MIN,16,2,13.2,53.0,100.0,12.7,6.7,3,1,15,18.1,18,71.2,68.8,68.8,,53.3,78.7,1,45,0.0,0,15,10,75.7,44,601,601,6,32,83,2,526,201,0.9,12.0
Datone Jones,7807,DI,GB,13,1,,,3.4,,,0,0,0,,12,64.7,55.6,84.1,58.6,43.8,50.0,1,,33.3,2,0,0,0.0,0,8,232,4,3,0,0,0,0,0.0,
Sylvester Williams,7809,DI,DEN,16,1,,,1.9,,,0,0,0,,10,56.2,51.7,67.4,59.4,48.6,64.5,0,,0.0,0,0,0,0.0,0,5,263,1,1,0,0,0,0,0.0,
Alec Ogletree,7811,LB,SL,16,11,4.2,82.1,79.1,7.4,6.1,1,2,2,2.6,26,53.0,52.8,31.5,65.7,52.2,51.8,2,49,15.9,10,2,3,96.1,64,503,636,13,42,78,1,671,448,1.4,10.5
Matt Elam,7813,S,BLT,16,4,6.4,70.8,92.4,10.4,7.3,2,1,2,4.2,3,33.8,40.2,85.7,59.0,71.5,28.3,0,70,27.0,10,2,6,114.1,34,375,406,5,23,48,2,450,231,1.3,13.2
Johnathan Cyprien,7814,S,JAX,15,8,9.6,71.4,98.9,21.1,15.1,0,0,3,8.6,15,61.4,66.8,88.0,48.3,76.1,58.5,0,73,21.8,12,3,0,137.7,25,554,560,7,35,35,3,399,247,0.8,16.0
Darius Slay,7817,CB,DET,16,5,11.4,57.3,100.0,10.9,6.2,2,0,8,7.8,11,68.5,71.0,88.2,,76.9,62.8,2,46,12.1,7,8,8,81.1,59,691,691,13,46,103,3,734,259,1.1,12.4
Manti Te'o,7819,LB,SD,10,5,3.7,67.6,83.9,9.9,6.7,0,0,2,5.9,27,70.6,64.1,79.9,57.7,53.9,65.9,1,20,12.0,3,2,0,96.8,23,245,292,7,17,34,3,173,126,0.8,7.5
Johnthan Banks,7824,CB,TB,15,5,10.4,63.5,99.6,9.6,6.1,0,1,4,4.7,30,62.3,59.6,21.8,73.1,50.6,30.1,4,39,20.8,11,4,3,74.2,54,547,549,8,37,85,2,631,248,1.2,11.7
Kawann Short,7825,DI,CAR,16,2,,,1.1,,,0,0,0,,5,58.2,79.5,73.2,69.4,79.7,65.6,0,,33.3,2,0,1,0.0,0,4,378,5,2,0,0,0,0,0.0,
Kevin Minter,7826,LB,ARZ,16,1,5.9,64.7,88.1,11.4,7.4,0,0,0,0.0,1,36.0,58.2,86.7,82.8,71.4,59.4,0,23,21.4,3,0,0,97.2,11,133,151,5,10,17,1,88,57,0.7,8.0
Johnathan Hankins,7830,DI,NYG,16,1,,,1.1,,,0,0,0,,21,59.0,82.2,53.5,69.7,84.0,78.3,0,,0.0,0,0,1,0.0,0,4,370,7,1,0,0,0,0,0.0,
Jon Bostic,7831,LB,CHI,13,6,5.4,81.1,92.4,12.9,10.4,0,3,4,10.8,6,48.5,56.9,77.4,60.0,67.1,80.2,0,39,11.6,5,4,1,103.4,30,401,434,8,32,37,0,326,227,0.8,10.9
David Amerson,7832,CB,WAS,15,5,12.0,73.6,99.8,7.6,5.6,2,2,4,4.4,32,43.3,43.0,42.3,60.0,50.8,59.9,0,79,9.5,6,4,3,140.4,67,548,549,14,52,91,10,881,271,1.7,13.1
Jamie Collins Sr.,7833,LB,NE,15,2,5.6,60.7,85.4,12.5,7.6,0,0,0,0.0,19,69.0,83.9,64.4,91.5,82.0,77.3,2,42,16.3,7,0,4,74.1,37,498,583,23,34,61,2,354,248,0.8,9.6
Margus Hunt,7834,ED,CIN,12,0,,,4.7,,,0,0,0,,7,60.6,57.9,84.4,54.1,59.7,72.8,0,,,0,0,0,0.0,0,5,107,1,0,0,0,0,0,0.0,
Jamar Taylor,7835,CB,MIA,12,2,9.1,67.3,98.1,6.1,4.1,3,0,0,0.0,17,52.7,53.1,24.5,51.6,68.2,54.3,0,48,14.3,4,0,5,93.6,33,207,211,7,22,49,1,336,162,1.7,10.2
D.J. Swearinger Sr.,7838,S,HST,16,4,10.8,59.3,88.6,15.7,9.3,0,0,3,5.1,13,58.9,55.4,62.6,64.1,44.4,55.0,2,59,15.2,5,3,2,99.2,35,581,656,8,24,59,5,475,252,0.9,13.6
Robert Alford,7841,CB,ATL,10,4,14.8,61.5,99.7,10.6,6.5,3,1,7,13.5,2,50.6,52.9,88.1,57.7,62.7,61.7,3,76,10.3,3,7,8,111.6,32,366,367,0,22,52,6,547,170,1.6,17.1
Dwayne Gratz,7845,CB,JAX,15,2,14.6,61.8,99.8,9.8,6.1,3,1,3,3.9,15,47.1,54.8,87.3,58.8,88.6,68.7,1,68,11.6,5,3,4,111.8,47,486,487,3,36,76,6,681,174,1.5,14.5
Sio Moore,7847,LB,OAK,11,1,4.3,80.0,81.3,8.2,6.6,1,1,2,4.4,23,50.7,51.9,13.8,64.4,55.7,53.4,0,35,30.0,9,2,3,131.8,36,318,391,14,20,45,4,383,268,1.3,10.6
Bennie Logan,7848,DI,PHI,16,2,2.0,100.0,0.7,2.0,2.0,0,0,0,0.0,24,81.4,67.7,73.6,49.3,73.0,67.4,0,4,28.6,2,0,1,83.3,1,2,298,3,3,1,0,4,2,2.0,4.0
Leon McFadden,7849,CB,SF,5,1,8.3,66.7,93.7,13.5,9.0,0,0,2,33.3,28,67.5,66.4,78.9,42.5,68.8,77.3,0,21,0.0,0,2,1,120.8,4,59,63,1,1,6,1,34,11,0.6,8.5
Tyrann Mathieu,7850,S,ARZ,13,3,3.9,72.4,91.1,12.9,9.3,0,0,3,10.3,1,72.9,68.5,38.0,63.2,47.3,65.5,1,76,3.6,1,3,1,93.8,21,287,315,11,24,29,1,238,174,0.9,11.3
Blidi Wreh-Wilson,7851,CB,TEN,11,1,13.6,59.2,99.5,8.0,4.8,1,1,6,7.9,31,33.7,38.8,27.1,72.7,71.2,52.3,1,70,13.6,6,6,10,110.8,45,381,383,6,37,76,6,703,279,1.9,15.6
T.J. McDonald,7852,S,SL,16,6,10.1,72.9,93.7,13.2,9.6,0,1,3,5.1,26,54.7,61.4,65.9,74.4,70.9,77.3,1,32,7.5,4,3,3,125.0,43,596,636,17,43,59,6,500,149,0.9,11.6
Keenan Allen,7857,WR,SD,1,0,,,100.0,,,0,0,0,,27,,60.0,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
J.J. Wilcox,7861,S,DAL,16,2,8.6,69.0,98.8,28.1,19.3,1,0,1,3.4,9,61.1,59.0,65.1,65.9,52.1,47.9,3,42,16.7,7,1,4,63.5,20,595,602,11,33,29,1,223,62,0.4,11.2
Damontre Moore,7862,ED,NYG,16,1,,,2.1,,,0,0,0,,21,59.0,59.1,20.3,65.8,53.9,57.6,0,,25.0,2,0,3,0.0,0,5,237,8,5,0,0,0,0,0.0,
John Jenkins,7863,DI,NO,12,0,1.0,100.0,2.5,5.0,5.0,0,0,0,0.0,20,56.7,64.3,66.5,57.6,67.6,78.6,0,4,0.0,0,0,1,83.3,1,5,201,3,3,1,0,4,3,0.8,4.0
Logan Ryan,7864,CB,NE,14,1,12.4,57.9,97.9,9.2,5.4,0,0,6,10.5,19,56.4,60.5,47.3,63.1,83.5,74.0,2,46,9.7,3,6,6,81.8,33,328,335,5,27,57,2,471,147,1.5,14.3
